1046,11679289,UNCLASSIFIED,COSTCO,707-453-7342,1051 HUME WAY, ,VACAVILLE,CA,95687,5558,SOLANO,6095, , , , ,2010-04-07T00:00:00.000Z,ALT REF,2010-04-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,120878405,-121.980196,38.350511,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.COSTCO.COM,1760592372,2,COSTCO WHOLESALE CORPORATION,COSTCO PHARMACY,3,1051 HUME WAY, ,VACAVILLE,CA,956875558,US, , ,08/30/2006,07/08/2007,333600000X,46182,CA,3336C0003X, , , , , , , , , , , , , , , , , , , , 
1047,11646386,UNCLASSIFIED,WHITE CROSS PROFESSIONAL PHARMACY,510-724-2333,2160 APPIAN WAY,SUITE 101,PINOLE,CA,94564,2524,CONTRA COSTA,6013, , , , ,2010-04-08T00:00:00.000Z,ALT REF,2010-04-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23638593,-122.30243,37.996038,NAVTEQ,2009Q4,ONENTITY, ,TECHNIGRAPHICS, ,1861482580,2,ROBAIR INC,WHITE CROSS PHARMACY,3,2160 APPIAN WAY,STE 102,PINOLE,CA,945642524,US,5107242333,5107242312,10/25/2005,07/08/2007,333600000X,PHY355150,CA, , , , , , , , , , , , , , , , , , , , , 
1048,11679905,UNCLASSIFIED,WELLMAN'S PHARMACY,415-362-3622,1053 STOCKTON STREET, ,SAN FRANCISCO,CA,94108,1109,SAN FRANCISCO,6075, , , , ,2010-04-28T00:00:00.000Z,ALT REF,2010-04-27T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23618176,-122.408435,37.795685,NAVTEQ,2009Q4,ONENTITY, ,TECHNIGRAPHICS, ,1497867329,2,WELLMANS PHARMACY INC, , ,1053 STOCKTON ST, ,SAN FRANCISCO,CA,941081109,US, , ,08/31/2006,07/08/2007,333600000X,PHY34487,CA,3336C0003X, , , , , , , , , , , , , , , , , , , , 
1049,11709582,UNCLASSIFIED,CVS - 7141,707-252-0101,291 SOUTH COOMBS STREET, ,NAPA,CA,94559,4528,NAPA,6055, , , , ,2010-04-05T00:00:00.000Z,ALT REF,2010-04-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23816116,-122.28956,38.282225,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1083854822,2,"LONGS DRUG STORES CALIFORNIA, L.L.C.",CVS PHARMACY #07141,3,1 CVS DR,BOX 1075 - PHARMACY ENROLLMENTS,WOONSOCKET,RI,28956146,US,4017651500, ,03/05/2009,07/28/2009,332B00000X, , ,3336C0003X, , ,333600000X, , , , , , , , , , , , , , , , , 
1050,11671885,UNCLASSIFIED,WALGREENS - 7044,415-856-0733,88 SPEAR STREET, ,SAN FRANCISCO,CA,94105,1550,SAN FRANCISCO,6075, , , , ,2010-04-05T00:00:00.000Z,ALT REF,2010-04-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23617620,-122.394584,37.792574,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.WALGREENS.COM,1437165883,2,WALGREEN CO,WALGREENS #07044,3,1901 E VOORHEES ST,MS720,DANVILLE,IL,618344509,US,2175548964,2175548546,07/31/2006,04/24/2008,3336C0003X, , ,332B00000X, , ,333600000X,PHY46812,CA, , , , , , , , , , , , , , , 
1051,11677545,UNCLASSIFIED,RITE AID - 6044,916-482-4930,4010 MANZANITA AVENUE, ,CARMICHAEL,CA,95608,1724,SACRAMENTO,6067, , , , ,2010-04-27T00:00:00.000Z,ALT REF,2010-04-27T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,120893692,-121.326178,38.63736,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.RITEAID.COM,1861501264,2,THRIFTY PAYLESS INC,RITE AID PHARMACY 06044,3,200 NEWBERRY COMMONS, ,ETTERS,PA,173199363,US,7177612633,7179758659,08/30/2006,12/03/2009,332B00000X, , ,3336C0003X,PHY44055,CA, , , , , , , , , , , , , , , , , , 
1052,11652652,UNCLASSIFIED,CVS - 9214,707-253-7906,1558 TRANCAS STREET, ,NAPA,CA,94558,2916,NAPA,6055, , , , ,2010-04-05T00:00:00.000Z,ALT REF,2010-04-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23817322,-122.303579,38.323158,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1548204977,2,LONGS DRUG STORES CALIFORNIA LLC,CVS PHARMACY #09214,3,1 CVS DR,P.O. BOX 1075,WOONSOCKET,RI,28956146,US,4017651500,4017707108,06/15/2006,08/13/2009,332B00000X, , ,333600000X, , ,3336C0003X,PHY49513,CA, , , , , , , , , , , , , , , 
1053,11690083,UNCLASSIFIED,ROMIE LANE HEALTH MART PHARMACY,831-424-0395,505 EAST ROMIE LANE, ,SALINAS,CA,93901,4031,MONTEREY,6053, , , , ,2010-04-28T00:00:00.000Z,ALT REF,2010-04-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,127826224,-121.646531,36.660235,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.HEALTHMART.COM,1558456988,2,"ROMIE LANE PHARMACY, INC", , ,505 E ROMIE LN, ,SALINAS,CA,939014031,US,8314240395,8314247949,10/03/2006,07/09/2007,3336C0003X,PHY45642,CA, , , , , , , , , , , , , , , , , , , , , 
1054,11652001,UNCLASSIFIED,CVS - 9525,530-846-3682,260 SPRUCE STREET, ,GRIDLEY,CA,95948,2216,BUTTE,6007, , , , ,2010-03-31T00:00:00.000Z,ALT REF,2010-03-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,762643193,-121.690412,39.367444,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1083656862,2,LONGS DRUG STORES CALIFORNIA LLC,CVS PHARMACY #09525,3,1 CVS DR,P.O. BOX 1075,WOONSOCKET,RI,28956146,US,4017651500,4017707108,06/13/2006,11/04/2009,332B00000X, , ,333600000X, , ,3336C0003X,PHY49684,CA, , , , , , , , , , , , , , , 
1055,11666871,UNCLASSIFIED,WALGREENS - 895,408-246-1054,2012 EL CAMINO REAL, ,SANTA CLARA,CA,95050,4051,SANTA CLARA,6085, , , , ,2010-06-17T00:00:00.000Z,ALT REF,2010-06-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,762644344,-121.961277,37.35005,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.WALGREENS.COM,1780699058,2,WALGREEN CO,WALGREENS #00895,3,1901 E VOORHEES ST,MS 790,DANVILLE,IL,618344509,US,2175548964,2175548964,07/29/2006,11/17/2009,332B00000X, , ,3336C0003X, , ,333600000X,PHY14407,CA, , , , , , , , , , , , , , , 
1056,11704831,UNCLASSIFIED,CVS - 9761,707-747-3450,2100 COLUMBUS PARKWAY, ,BENICIA,CA,94510,5402,SOLANO,6095, , , , ,2010-04-06T00:00:00.000Z,ALT REF,2010-04-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,24540581,-122.192806,38.08116,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1679767800,2,"LONGS DRUG STORES CALIFORNIA, LLC",CVS PHARMACY #09761,3,1 CVS DR,P.O. BOX 1075,WOONSOCKET,RI,28956146,US,4017651500,4017707108,08/30/2007,12/23/2009,332B00000X, , ,333600000X, , ,3336C0003X,PHY49701,CA, , , , , , , , , , , , , , , 
1057,11652096,UNCLASSIFIED,CVS - 9793,408-247-7400,2700 HOMESTEAD ROAD, ,SANTA CLARA,CA,95051,5353,SANTA CLARA,6085, , , , ,2010-05-19T00:00:00.000Z,ALT REF,2010-05-19T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,762705427,-121.97416,37.338309,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1003859844,2,LONGS DRUG STORES CALIFORNIA LLC,CVS PHARMACY #09793,3,ONE CVS DRIVE BOX 1075, ,WOONSOCKET,RI,28950001,US,4017651500,4017707108,06/13/2006,10/09/2009,332B00000X, , ,333600000X, , ,3336C0003X,PHY49348,CA, , , , , , , , , , , , , , , 
1058,11685613,UNCLASSIFIED,ORDWAY DRUGS AND MEDICAL SUPPLIES,831-372-8085,499 ALVARADO STREET, ,MONTEREY,CA,93940,2739,MONTEREY,6053, , , , ,2010-04-23T00:00:00.000Z,ALT REF,2010-04-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23791887,-121.894642,36.597864,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.ORDWAYDRUG.COM,1013014299,2,"VALABCO, INC",ORDWAY DRUG STORE,3,499 ALVARADO ST, ,MONTEREY,CA,939402739,US,8313728085,8313726426,09/20/2006,07/06/2009,3336C0003X,PHY37313,CA, , , , , , , , , , , , , , , , , , , , , 
1059,11652101,UNCLASSIFIED,CVS - 9930,530-876-0184,6800 SKYWAY, ,PARADISE,CA,95969,3924,BUTTE,6007, , , , ,2010-03-31T00:00:00.000Z,ALT REF,2010-03-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,116963085,-121.621138,39.762472,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1376586115,2,LONGS DRUG STORES CALIFORNIA LLC,LONGS DRUG STORE #09930,3,1 CVS DR,P.O. BOX 1075,WOONSOCKET,RI,28956146,US,4017651500,4017707108,06/13/2006,03/11/2009,332B00000X, , ,333600000X, , ,3336C0003X,PHY49400,CA, , , , , , , , , , , , , , , 
1060,11704380,UNCLASSIFIED,WALGREENS - 7191,916-726-6802,6199 SUNRISE BOULEVARD, ,CITRUS HEIGHTS,CA,95610,6834,SACRAMENTO,6067, , , , ,2010-04-27T00:00:00.000Z,ALT REF,2010-04-27T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,762019570,-121.272153,38.677891,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.WALGREENS.COM,1750581740,2,WALGREEN CO,WALGREENS #07191,3,1901 E VOORHEES ST,MAILSTOP #720,DANVILLE,IL,618344509,US,2175548964,2175548546,07/19/2007,04/22/2008,3336C0003X, , ,332B00000X, , ,333600000X,PHY48737,CA, , , , , , , , , , , , , , , 
1061,11664232,UNCLASSIFIED,CVS - 9973,530-623-4866,1311 MAIN STREET, ,WEAVERVILLE,CA,96093, ,TRINITY,6105, , , , ,2010-04-07T00:00:00.000Z,ALT REF,2010-04-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,91196521,-122.927456,40.722088,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1861412470,2,LONGS DRUG STORES CALIFORNIA LLC,CVS PHARMACY #09973,3,1 CVS DR,P.O. BOX 1075,WOONSOCKET,RI,28956146,US,4017651500,4017707108,07/20/2006,08/06/2009,332B00000X, , ,333600000X, , ,3336C0003X,PHY49586,CA, , , , , , , , , , , , , , , 
1062,11705387,UNCLASSIFIED,RALEY'S - 228,916-771-3344,4051 WOODCREEK OAKS BOULEVARD, ,ROSEVILLE,CA,95747,6812,PLACER,6061, , , , ,2010-05-10T00:00:00.000Z,ALT REF,2010-05-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,24449819,-121.33204,38.769857,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.RALEYS.COM,1366621922,2,RALEY'S, , ,4051 WOODCREEK OAKS BLVD, ,ROSEVILLE,CA,957476812,US,9167713344,9167713223,10/31/2007,05/14/2008,3336C0003X,PHY48854,CA, , , , , , , , , , , , , , , , , , , , , 
1063,11655357,UNCLASSIFIED,SAFEWAY,707-465-3663,475 M STREET, ,CRESCENT CITY,CA,95531,4129,DEL NORTE,6015, , , , ,2010-04-05T00:00:00.000Z,ALT REF,2010-04-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,24553100,-124.193042,41.756242,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.SAFEWAY.COM,1689603631,2,SAFEWAY INC,SAFEWAY PHARMACY,3,20427 N 27TH AVE # MSC4551, ,PHOENIX,AZ,850273241,US, , ,07/02/2006,11/20/2008,333600000X,PHY36036,CA,3336C0003X, , , , , , , , , , , , , , , , , , , , 
1064,11676767,UNCLASSIFIED,CAREPLUS,510-841-2211,3031 TELEGRAPH AVENUE, ,BERKELEY,CA,94705,2051,ALAMEDA,6001, , , , ,2010-05-11T00:00:00.000Z,ALT REF,2010-05-11T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23679321,-122.259572,37.85495,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.PHARMACARE.COM,1144339615,2,"PROCARE PHARMACY, L.L.C.",CAREPLUS CVS/PHARMACY,3,1 CVS DR,PO BOX 1075,WOONSOCKET,RI,28956146,US, , ,08/29/2006,07/07/2008,3336C0003X, , ,3336S0011X, , ,333600000X,PHY44741,CA, , , , , , , , , , , , , , , 
1065,11696946,UNCLASSIFIED,SUTTER MEMORIAL HOSPITAL,916-733-1815,5151 F STREET, ,SACRAMENTO,CA,95819,3223,SACRAMENTO,6067, , , , ,2010-04-29T00:00:00.000Z,ALT REF,2010-04-29T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,24458478,-121.438943,38.57143,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://SUTTERMEDICALCENTER.ORG,1376608794,2,SUTTER MEDICAL CENTER SACRAMENTO,SUTTER MEMORIAL,3,5151 F ST, ,SACRAMENTO,CA,958193223,US,9167331815,9164512714,12/26/2006,10/07/2009,3336I0012X,43667,CA, , , , , , , , , , , , , , , , , , , , , 
1066,11654978,UNCLASSIFIED,SAFEWAY,530-899-2322,1366 EAST AVENUE, ,CHICO,CA,95926,7336,BUTTE,6007, , , , ,2010-03-31T00:00:00.000Z,ALT REF,2010-03-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,105565296,-121.822616,39.762441,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.SAFEWAY.COM,1447289459,2,SAFEWAY INC,SAFEWAY PHARMACY #1125,3,20427 N 27TH AVE # MSC4551, ,PHOENIX,AZ,850273241,US, , ,07/02/2006,12/01/2008,333600000X,PHY38124,CA,3336C0003X, , , , , , , , , , , , , , , , , , , , 
1067,11676456,UNCLASSIFIED,RITE AID - 6076,916-457-6247,4980 FREEPORT BOULEVARD,FREEPORT PLAZA,SACRAMENTO,CA,95822,2153,SACRAMENTO,6067, , , , ,2010-05-05T00:00:00.000Z,ALT REF,2010-05-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,24462767,-121.496578,38.529416,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.RITEAID.COM,1730298266,2,THRIFTY PAYLESS INC,RITE AID PHARMACY 06076,3,200 NEWBERRY COMMONS, ,ETTERS,PA,173199363,US,7177612633,7179758659,08/29/2006,12/02/2009,332B00000X, , ,3336C0003X,PHY42326,CA, , , , , , , , , , , , , , , , , , 
1068,11678187,UNCLASSIFIED,RITE AID - 6099,530-223-3995,975 EAST CYPRESS AVENUE, ,REDDING,CA,96002,1001,SHASTA,6089, , , , ,2010-04-06T00:00:00.000Z,ALT REF,2010-04-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,91442898,-122.353797,40.57042,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.RITEAID.COM,1912016379,2,THRIFTY PAYLESS INC,RITE AID PHARMACY 06099,3,200 NEWBERRY COMMONS, ,ETTERS,PA,173199363,US,7177612633,7179758659,08/30/2006,12/02/2009,332B00000X, , ,3336C0003X,PHY44062,CA, , , , , , , , , , , , , , , , , , 
1069,11666285,UNCLASSIFIED,RITE AID - 6095,530-243-3616,6424 WESTSIDE ROAD,WESTWOOD VILLAGE SHOPPING CENTER,REDDING,CA,96001,4833,SHASTA,6089, , , , ,2010-04-06T00:00:00.000Z,ALT REF,2010-04-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,105389843,-122.383742,40.521683,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.RITEAID.COM,1174545206,2,THRIFTY PAYLESS INC,RITE AID PHARMACY 06095,3,200 NEWBERRY COMMONS, ,ETTERS,PA,173199363,US,7177612633,7179758659,07/25/2006,12/02/2009,332B00000X,PHY42520,CA,3336C0003X,PHY42520,CA, , , , , , , , , , , , , , , , , , 
1070,11679088,UNCLASSIFIED,RITE AID - 6094,530-343-9495,220 WEST EAST AVENUE, ,CHICO,CA,95926,7215,BUTTE,6007, , , , ,2010-03-31T00:00:00.000Z,ALT REF,2010-03-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,105564514,-121.865122,39.756132,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.RITEAID.COM,1932219714,2,THRIFTY PAYLESS INC,RITE AID PHARMACY 06094,3,200 NEWBERRY COMMONS, ,ETTERS,PA,173199363,US,7177612633,7179758659,08/30/2006,12/01/2009,332B00000X, , ,3336C0003X,PHY42588,CA, , , , , , , , , , , , , , , , , , 
1071,11677286,UNCLASSIFIED,RITE AID - 6041,707-725-9314,725 SOUTH FORTUNA BOULEVARD,REDWOOD VILLAGE SHOPPING CENTER,FORTUNA,CA,95540,3034,HUMBOLDT,6023, , , , ,2010-04-05T00:00:00.000Z,ALT REF,2010-04-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,717623770,-124.144809,40.583031,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.RITEAID.COM,1881703296,2,THRIFTY PAYLESS INC,RITE AID PHARMACY 06041,3,200 NEWBERRY COMMONS, ,ETTERS,PA,173199363,US,7177612633,7179758659,08/30/2006,12/03/2009,332B00000X, , ,3336C0003X,PHY42498,CA, , , , , , , , , , , , , , , , , , 
1072,11677796,UNCLASSIFIED,RITE AID - 5961,415-388-2546,701 EAST BLITHEDALE AVENUE, ,MILL VALLEY,CA,94941,1526,MARIN,6041, , , , ,2010-04-06T00:00:00.000Z,ALT REF,2010-04-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,127813057,-122.526356,37.902008,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.RITEAID.COM,1063521458,2,THRIFTY PAYLESS INC,RITE AID PHARMACY 05961,3,200 NEWBERRY COMMONS, ,ETTERS,PA,173199363,US,7177612633,7179758659,08/30/2006,08/20/2009,332B00000X, , ,3336C0003X,PHY42444,CA, , , , , , , , , , , , , , , , , , 
1073,11679076,UNCLASSIFIED,RALEY'S - 328,707-468-5156,1315 NORTH STATE STREET, ,UKIAH,CA,95482,3419,MENDOCINO,6045, , , , ,2010-04-05T00:00:00.000Z,ALT REF,2010-04-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,105561110,-123.208832,39.168437,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.RALEYS.COM,1366552028,2,RALEYS, , ,1315 N STATE ST, ,UKIAH,CA,954823419,US,7074685156, ,08/30/2006,02/13/2008,3336C0003X,PHY32799,CA, , , , , , , , , , , , , , , , , , , , , 
1074,11672135,UNCLASSIFIED,WALGREENS - 2705,415-664-4215,2050 IRVING STREET, ,SAN FRANCISCO,CA,94122,1716,SAN FRANCISCO,6075, , , , ,2010-04-05T00:00:00.000Z,ALT REF,2010-04-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23607585,-122.479996,37.7637,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.WALGREENS.COM,1932115508,2,WALGREEN CO,WALGREENS #02705,3,1901 E VOORHEES ST,MS720,DANVILLE,IL,618344509,US,2175548964,2175548546,08/01/2006,04/24/2008,3336C0003X, , ,332B00000X, , ,333600000X,PHY37838,CA, , , , , , , , , , , , , , , 
1075,11667632,UNCLASSIFIED,WALGREENS - 3297,707-569-8504,3093 MARLOW ROAD, ,SANTA ROSA,CA,95403,2426,SONOMA,6097, , , , ,2010-04-06T00:00:00.000Z,ALT REF,2010-04-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,120887731,-122.751952,38.466116,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.WALGREENS.COM,1043225329,2,WALGREEN CO,WALGREENS #03297,3,1901 E VOORHEES ST,MS720,DANVILLE,IL,618344509,US,2175548964,2175548546,07/29/2006,04/24/2008,3336C0003X, , ,332B00000X, , ,333600000X,PHY41897,CA, , , , , , , , , , , , , , , 
1076,11667617,UNCLASSIFIED,WALGREENS - 2961,209-369-8575,75 NORTH HAM LANE, ,LODI,CA,95242,2700,SAN JOAQUIN,6077, , , , ,2010-04-07T00:00:00.000Z,ALT REF,2010-04-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,105450185,-121.289262,38.135746,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.WALGREENS.COM,1881609162,2,WALGREEN CO,WALGREENS #02961,3,1901 E VOORHEES ST,MS 790,DANVILLE,IL,618344509,US,2175548964,2175548546,07/29/2006,11/20/2009,3336C0003X, , ,332B00000X, , ,333600000X,PHY39364,CA, , , , , , , , , , , , , , , 
1077,11698111,UNCLASSIFIED,KAISER PERMANENTE ASPEN PHARMACY,650-299-2234,670 MARSHALL COURT, ,REDWOOD CITY,CA,94063,2031,SAN MATEO,6081, , , , ,2010-04-06T00:00:00.000Z,ALT REF,2010-04-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23610624,-122.224384,37.488461,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTPS://WWW.KAISERPERMANENTE.ORG,1962550574,2,KAISER FOUNDATION HEALTH PLAN INC,KAISER PERMANENTE ASPEN PHARMACY,3,670 MARSHALL COURT, ,REDWOOD CITY,CA,94063,US, , ,01/08/2007,07/08/2007,3336C0002X,PHY45215,CA,3336C0003X, , , , , , , , , , , , , , , , , , , , 
1078,11667630,UNCLASSIFIED,WALGREENS - 3084,707-795-6014,7800 OLD REDWOOD HIGHWAY, ,COTATI,CA,94931,5106,SONOMA,6097, , , , ,2010-04-06T00:00:00.000Z,ALT REF,2010-04-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23819561,-122.709512,38.330968,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.WALGREENS.COM,1225043508,2,WALGREEN CO,WALGREENS #03084,3,1901 E VOORHEES ST,MS #720,DANVILLE,IL,618344509,US,2175548964,2175548546,07/29/2006,04/22/2008,3336C0003X, , ,332B00000X, , ,333600000X,PHY39696,CA, , , , , , , , , , , , , , , 
1079,11653943,UNCLASSIFIED,SAFEWAY,925-688-0684,1978 CONTRA COSTA BOULEVARD, ,PLEASANT HILL,CA,94523,3306,CONTRA COSTA,6013, , , , ,2010-04-06T00:00:00.000Z,ALT REF,2010-04-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,782681590,-122.057886,37.948973,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.SAFEWAY.COM,1962448563,2,SAFEWAY INC,SAFEWAY PHARMACY #1541,3,20427 N 27TH AVE # MSC4551, ,PHOENIX,AZ,850273241,US, , ,06/21/2006,12/03/2008,333600000X,PHY42105,CA,3336C0003X, , , , , , , , , , , , , , , , , , , , 
1080,11652619,UNCLASSIFIED,CVS - 9678,925-455-5400,1500 1ST STREET, ,LIVERMORE,CA,94550,4302,ALAMEDA,6001, , , , ,2010-04-06T00:00:00.000Z,ALT REF,2010-04-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23632109,-121.778127,37.680201,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1992749725,2,LONGS DRUG STORES CALIFORNIA LLC,CVS PHARMACY #09678,3,1 CVS DR,BOX 1075,WOONSOCKET,RI,28956146,US,4017651500,4017707108,06/15/2006,12/23/2009,333600000X, , ,332B00000X, , ,3336C0003X,PHY49321,CA, , , , , , , , , , , , , , , 
